"ticketId";"subject";"stav";"fronta";"admin";"link";"CID";"SID";"datumCas";"je_comment";"je_correspond";"je_set";"je_create";"je_status";"odpracovanoHodin"
812206;vsan5-8.r12-5.dc1.4d.prg.i.masterinter.net/idrac status service is CRITICAL;new;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=812206;"7445";;2026-06-08 06:58:27.000;1;0;0;0;0;0.0000
812213;czphadtpelastic02-aures/nrpe_disk is CRITICAL;open;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812213;"7245";;2026-06-08 06:59:36.000;0;0;1;0;0;0.0000
811403;[Failed] 8300_backup_cloud-1735 (1 machines) 1 failed;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811403;"8300";;2026-06-08 07:01:42.000;0;1;0;0;0;0.0000
812313;Obj. ID: 10546 Z·kaznÌk: #9734 - Houba jr. VladimÌr  (PROSOFT, spol. s r.o.);resolved;objednavky;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812313;"9734";;2026-06-08 07:02:10.000;0;0;1;0;0;0.0000
812314;Sluûby ËekajÌ na schv·lenÌ techu, Klient #9734 - Houba jr. VladimÌr  (PROSOFT, spol. s r.o.);resolved;todo;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812314;"9734";;2026-06-08 07:02:13.000;0;0;1;0;0;0.0000
812284;SSH pro GitHub action;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812284;"5169";"92023";2026-06-08 07:03:34.000;0;0;1;0;0;0.0000
810242;(CID 4551) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=810242;"4551";;2026-06-08 07:03:48.000;1;0;0;0;0;0.0000
812192;d4677-3262 - misto na disku;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812192;"2621";"85699";2026-06-08 07:06:10.000;0;0;1;0;0;0.0000
812213;czphadtpelastic02-aures/nrpe_disk is CRITICAL;open;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=812213;"7245";;2026-06-08 07:06:15.000;0;1;0;0;0;0.0000
812192;d4677-3262 - misto na disku;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812192;"2621";"85699";2026-06-08 07:06:23.000;0;0;1;0;0;0.0000
812270;PROBLEM Service Alert:  d2001-555/http is CRITICAL;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812270;"8712";"89489";2026-06-08 07:07:30.000;0;0;1;0;0;0.0000
812307;PROBLEM Service Alert: cloud-2156/nrpe_mysql_backup is CRITICAL;new;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812307;"6284";;2026-06-08 07:09:18.000;0;0;1;0;0;0.0000
812238;d683.masterinter.net/nrpe_postgre_backup is CRITICAL;new;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812238;"3088";;2026-06-08 07:09:26.000;0;0;1;0;0;0.0000
812220;PROBLEM Host Alert: eu-fsn-ss-s0-ma-001.dtb.cm is DOWN;resolved;support;ondrej;https://rt.i.masterinter.net/Ticket/Display.html?id=812220;"8446";;2026-06-08 07:11:35.000;1;0;0;0;0;0.0000
812235;"3233@d4674/nrpe_mailq is CRITICAL";resolved;support;ondrej;https://rt.i.masterinter.net/Ticket/Display.html?id=812235;;;2026-06-08 07:14:05.000;1;0;0;0;0;0.0167
812234;cloud-1699/nrpe_cis_disk is CRITICAL;resolved;Incident Reports;ondrej;https://rt.i.masterinter.net/Ticket/Display.html?id=812234;"5066";;2026-06-08 07:17:44.000;0;0;1;0;0;0.0000
811829;(admin.masterdc.com CID#3033) Server Zane;resolved;Incident Reports;ondrej;https://rt.i.masterinter.net/Ticket/Display.html?id=811829;"3033";"100151";2026-06-08 07:18:46.000;0;0;1;0;0;0.0000
812305;grafana-alert/7247_Golemos-wwwOpcacheFreeMemory is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=812305;"7247";"72162";2026-06-08 07:18:53.000;0;1;0;0;0;0.2500
812177;[csirt-cz] [TLP:CLEAR] [Max CVSS 8.8] PostgreSQL opravuje 11 zranitelnostÌ;resolved;csirt;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=812177;;;2026-06-08 07:20:19.000;1;0;0;0;0;0.0000
812284;SSH pro GitHub action;resolved;support;michal.nosek;https://rt.i.masterinter.net/Ticket/Display.html?id=812284;"5169";"92023";2026-06-08 07:21:05.000;0;1;0;0;0;0.2500
810214;(CID 4602) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=810214;"4602";;2026-06-08 07:27:18.000;1;0;0;0;0;0.0000
810212;(CID 6283) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=810212;"6283";;2026-06-08 07:27:25.000;1;0;0;0;0;0.0000
812272;d9858-100 - misto na disku;resolved;support;ondrej;https://rt.i.masterinter.net/Ticket/Display.html?id=812272;"3033";;2026-06-08 07:28:28.000;1;0;0;0;0;0.2500
809995;Reisswolf (Jan H·jek): Nextcloud uk·zkovÈ prost¯edÌ;open;poptavky;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=809995;;;2026-06-08 07:28:42.000;1;0;0;0;0;0.0000
810246;(CID 5641) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=810246;"5641";;2026-06-08 07:29:51.000;1;0;0;0;0;0.0000
811403;[Failed] 8300_backup_cloud-1735 (1 machines) 1 failed;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=811403;"8300";;2026-06-08 07:31:26.000;0;1;0;0;0;0.2500
811831;PROBLEM Service Alert:  golemos-web/check_services_golemos is CRITICAL ;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=811831;"7247";"72162";2026-06-08 07:36:39.000;0;1;0;0;0;0.0833
812271;(admin.masterdc.com CID#4236) Whitelist IP;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812271;"4236";"119009";2026-06-08 07:40:25.000;0;1;0;0;0;0.2500
811723;PROBLEM Service Alert:  d4659-vm309/nrpe_disk is CRITICAL;open;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=811723;"7247";"72162";2026-06-08 07:40:39.000;0;1;0;0;0;0.0000
811324;golemos-web/ssl_mailadmin.golemos.com+dnsadmin.golemos.com is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=811324;"7247";;2026-06-08 07:41:06.000;1;0;0;0;0;0.0000
811311;cloud-3187/check_everest_backups is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=811311;"9262";"99292";2026-06-08 07:41:56.000;1;0;0;0;0;0.0833
810478;d415/check_nrpe_systemd is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810478;"4067";"81132";2026-06-08 07:47:50.000;0;0;1;0;0;0.0833
810473;(admin.masterdc.com CID#7247) Info o v˝padku;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810473;"7247";;2026-06-08 07:48:21.000;1;0;0;0;0;0.0833
812301;[Failed] SQL Server Job System: 'transactionlog-iscsi.Subplan_1' completed on \\CLOUD-1063\DZC.;new;support;antonin.homola;https://rt.i.masterinter.net/Ticket/Display.html?id=812301;;;2026-06-08 07:48:24.000;1;0;0;0;0;0.7500
810328;(admin.masterdc.com CID#4067) OvÏ¯enÌ grafana monitoringu;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810328;"4067";"81132";2026-06-08 07:49:13.000;1;0;0;0;0;0.0000
810310;(admin.masterdc.com CID#7084) Server je nedostupn˝;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810310;"7084";"69356";2026-06-08 07:50:20.000;1;0;0;0;0;0.0833
812281;(admin.masterdc.com CID#8576) ProsÌm, p¯idat do scheduleru;resolved;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=812281;"8576";"86709";2026-06-08 07:51:02.000;0;1;0;0;0;0.0833
812322;Automatick· odpovÏÔ: Zadost o nepritomnost - Chmelov· Olga;resolved;noc;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812322;;;2026-06-08 07:54:04.000;0;0;1;0;0;0.0000
812321;Automatick· odpovÏÔ: Zadost o nepritomnost - ätÏp·nek Petr;resolved;noc;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812321;;;2026-06-08 07:54:04.000;0;0;1;0;0;0.0000
812320;Automatick· odpovÏÔ: Zadost o nepritomnost - ätÏp·nek Petr;resolved;noc;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812320;;;2026-06-08 07:54:04.000;0;0;1;0;0;0.0000
812319;Automatick· odpovÏÔ: Zadost o nepritomnost - Benkˆov· Nela;resolved;noc;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812319;;;2026-06-08 07:54:04.000;0;0;1;0;0;0.0000
812192;d4677-3262 - misto na disku;resolved;support;michal.nosek;https://rt.i.masterinter.net/Ticket/Display.html?id=812192;"2621";"85699";2026-06-08 07:54:07.000;0;1;0;0;0;0.5000
809743;(admin.masterdc.com CID#7247) Blokace Facebook scraperu (facebookexternalhit) na LB;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=809743;"7247";"72162";2026-06-08 07:55:20.000;0;0;1;0;0;0.0833
809454;PROBLEM Service Alert:  d1855-107/nrpe_cis_state_update is CRITICAL ;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=809454;"4067";;2026-06-08 07:56:35.000;1;0;0;0;0;0.0000
809224;PROBLEM Service Alert:  d9858-107.masterinter.net/check_http is CRITICAL ;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=809224;"3033";"81132";2026-06-08 07:57:30.000;1;0;0;0;0;0.0000
809219;PROBLEM Service Alert:  d8027/nrpe_load is CRITICAL ;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=809219;"6790";;2026-06-08 07:58:43.000;1;0;0;0;0;0.0000
808766;cloud-3065.masterinter.net/ssl_validation is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=808766;"2930";;2026-06-08 07:59:04.000;1;0;0;0;0;0.0000
811573;PROBLEM Service Alert: d1031-vm306/check_nrpe_systemd is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=811573;"7247";;2026-06-08 08:01:08.000;1;0;0;0;0;0.0000
810222;(CID 4149) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=810222;"4149";;2026-06-08 08:01:39.000;1;0;0;0;0;0.5000
810962;PROBLEM Service Alert: d1088/nrpe_haproxy_notify is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810962;"7247";"72162";2026-06-08 08:04:22.000;1;0;0;0;0;0.0000
810374;PROBLEM Service Alert: cloud-3059/nrpe_disk is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810374;"2214";;2026-06-08 08:08:01.000;1;0;0;0;0;0.0000
810309;PROBLEM Service Alert:  d9856/nrpe_load is CRITICAL;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=810309;"3367";;2026-06-08 08:08:30.000;1;0;0;0;0;0.0000
809765;(admin.masterdc.com CID#4067) Vytvo¯enÌ p¯Ìstupu SSH (SFTP) - david.sindelar;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=809765;"4067";"81132";2026-06-08 08:08:55.000;1;0;0;0;0;0.0000
807647;Kriticka zranitelnost na DEV prostredi;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=807647;"9262";;2026-06-08 08:11:00.000;1;0;0;0;0;0.0833
802931;(admin.masterdc.com CID#4067) VPN p¯Ìstup + datab·ze;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=802931;"4067";;2026-06-08 08:11:43.000;1;0;0;0;0;0.0000
802553;(admin.masterdc.com CID#4067) nefunkËnÌ produkce - max priorita;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=802553;"4067";;2026-06-08 08:12:14.000;1;0;0;0;0;0.0000
811085;Postgresql pro acc1 - acc5 a produkce;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=811085;;;2026-06-08 08:13:21.000;0;1;0;0;0;0.0000
810203;(CID 7451) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=810203;"7451";;2026-06-08 08:13:35.000;1;0;0;0;0;0.1667
811085;Postgresql pro acc1 - acc5 a produkce;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=811085;;;2026-06-08 08:13:40.000;0;0;1;0;0;0.6667
812327;Update managed Windows serveru d406 a d1123;open;windows;ulman;https://rt.i.masterinter.net/Ticket/Display.html?id=812327;"4149";;2026-06-08 08:14:20.000;0;1;0;0;0;0.2500
810941;d9858-100.masterinter.net - domena rafo.web-revolution.eu;resolved;Incident Reports;ondrej;https://rt.i.masterinter.net/Ticket/Display.html?id=810941;"3033";"100151";2026-06-08 08:15:01.000;0;0;1;0;0;0.0000
811735;(admin.masterdc.com CID#4067) Automatick˝ deployment - projekt external;open;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=811735;"4067";"81132";2026-06-08 08:18:26.000;0;1;0;0;0;0.2500
811172;cloud-1861/nrpe_cis_state is CRITICAL;resolved;support;ondrej;https://rt.i.masterinter.net/Ticket/Display.html?id=811172;"5066";;2026-06-08 08:22:12.000;1;0;0;0;0;0.0167
812240;eu-hel-dt-p0-s3-001/check_s3_bucket_quota is CRITICAL;resolved;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=812240;"8446";;2026-06-08 08:32:46.000;0;0;1;0;0;0.0000
812284;SSH pro GitHub action;resolved;support;michal.nosek;https://rt.i.masterinter.net/Ticket/Display.html?id=812284;"5169";"92023";2026-06-08 08:33:17.000;0;1;0;0;0;0.0000
812240;eu-hel-dt-p0-s3-001/check_s3_bucket_quota is CRITICAL;resolved;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=812240;"8446";;2026-06-08 08:33:24.000;1;0;0;0;0;0.0000
811368;vps-3340/https is CRITICAL;resolved;support;ondrej;https://rt.i.masterinter.net/Ticket/Display.html?id=811368;"3127";;2026-06-08 08:35:54.000;1;0;0;0;0;0.0000
812207;cloud-1760.masterinter.net/nrpe_strongswan is CRITICAL;open;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=812207;"8473";;2026-06-08 08:36:36.000;1;0;0;0;0;0.0000
811007;PROBLEM Service Alert:  cloud-1699/nrpe_cis_state_update is CRITICAL ;open;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=811007;"5066";;2026-06-08 08:38:54.000;0;1;0;0;0;0.0000
812207;cloud-1760.masterinter.net/nrpe_strongswan is CRITICAL;open;support;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=812207;"8473";;2026-06-08 08:39:10.000;0;1;0;0;0;0.0000
811007;PROBLEM Service Alert:  cloud-1699/nrpe_cis_state_update is CRITICAL ;open;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=811007;"5066";;2026-06-08 08:39:16.000;1;0;0;0;0;0.5000
812087;Nefunguje lets encrypt pro new.epravo.cz;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=812087;"5169";;2026-06-08 08:40:50.000;1;0;0;0;0;0.0000
812332;povolenÌ komunikace s Gitlab Container registry;resolved;linux;ulman;https://rt.i.masterinter.net/Ticket/Display.html?id=812332;"3113";"93000";2026-06-08 08:57:11.000;1;0;0;0;0;0.0000
812333;[csirt-cz] [TLP:CLEAR] [Max CVSS 7.8] Cisco Catalyst SD-WAN Manager upozorÚuje na 1 zranitelnost;resolved;csirt;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=812333;;;2026-06-08 09:00:35.000;1;0;0;0;0;0.0000
812335;Uprava monitoringu - Nginx;open;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=812335;"3113";"93000";2026-06-08 09:04:15.000;0;0;1;0;0;0.0000
812335;Uprava monitoringu - Nginx;open;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=812335;"3113";"93000";2026-06-08 09:06:26.000;1;0;0;0;0;0.0000
809960;Update managed Windows serveru - d9808 + Win VMs;resolved;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=809960;"3113";;2026-06-08 09:09:05.000;0;1;0;0;0;0.1667
812270;PROBLEM Service Alert:  d2001-555/http is CRITICAL;resolved;support;michal.nosek;https://rt.i.masterinter.net/Ticket/Display.html?id=812270;"8712";"89489";2026-06-08 09:10:53.000;0;1;0;0;0;0.5000
812332;povolenÌ komunikace s Gitlab Container registry;resolved;linux;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812332;"3113";"93000";2026-06-08 09:13:46.000;0;0;1;0;0;0.0000
811293;PROBLEM Service Alert:  d9911-vm103-RDS-PL/check_win_uptime is CRITICAL ;resolved;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=811293;"6516";"116225";2026-06-08 09:16:23.000;1;0;0;0;0;0.0000
812338;PROBLEM Service Alert:  grafana-alert/7247_Golemos-www-load is CRITICAL ;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812338;"7247";"72162";2026-06-08 09:17:17.000;0;0;1;0;0;0.0000
812338;PROBLEM Service Alert:  grafana-alert/7247_Golemos-www-load is CRITICAL ;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=812338;"7247";"72162";2026-06-08 09:18:23.000;0;1;0;0;0;0.0000
810931;Upgrade Percona DB na stacku 3 - staging;open;support;machovec;https://rt.i.masterinter.net/Ticket/Display.html?id=810931;"6790";"90270";2026-06-08 09:18:33.000;0;0;1;0;0;0.0000
809971;Update managed Windows serveru;open;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=809971;"6516";;2026-06-08 09:20:49.000;0;1;0;0;0;0.0000
810203;(CID 7451) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810203;"7451";;2026-06-08 09:23:14.000;1;0;0;0;0;0.0000
809971;Update managed Windows serveru;open;support;schon;https://rt.i.masterinter.net/Ticket/Display.html?id=809971;"6516";;2026-06-08 09:26:02.000;1;0;0;0;0;2.0000
810207;(CID 1253) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810207;"1253";;2026-06-08 09:27:21.000;1;0;0;0;0;0.0000
810203;(CID 7451) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810203;"7451";;2026-06-08 09:27:21.000;1;0;0;0;0;0.0000
810218;(CID 7159) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810218;"7159";;2026-06-08 09:27:22.000;1;0;0;0;0;0.0000
810209;(CID 6284) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810209;"6284";;2026-06-08 09:27:23.000;1;0;0;0;0;0.0000
810170;(CID 7454) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810170;"7454";;2026-06-08 09:27:23.000;1;0;0;0;0;0.0000
810203;(CID 7451) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810203;"7451";;2026-06-08 09:27:23.000;1;0;0;0;0;0.0000
810228;(CID 8473) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810228;"8473";;2026-06-08 09:27:24.000;1;0;0;0;0;0.0000
810203;(CID 7451) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810203;"7451";;2026-06-08 09:27:24.000;1;0;0;0;0;0.0000
810207;(CID 1253) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810207;"1253";;2026-06-08 09:27:24.000;1;0;0;0;0;0.0000
810204;(CID 4039) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810204;"4039";;2026-06-08 09:27:25.000;1;0;0;0;0;0.0000
810204;(CID 4039) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810204;"4039";;2026-06-08 09:27:25.000;1;0;0;0;0;0.0000
810241;(CID 6893) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810241;"6893";;2026-06-08 09:27:26.000;1;0;0;0;0;0.0000
810242;(CID 4551) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810242;"4551";;2026-06-08 09:27:26.000;1;0;0;0;0;0.0000
810233;(CID 4067) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;resolved;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810233;"4067";;2026-06-08 09:27:27.000;1;0;0;0;0;0.0000
810233;(CID 4067) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;resolved;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810233;"4067";;2026-06-08 09:27:27.000;1;0;0;0;0;0.0000
812332;povolenÌ komunikace s Gitlab Container registry;resolved;linux;michal.nosek;https://rt.i.masterinter.net/Ticket/Display.html?id=812332;"3113";"93000";2026-06-08 09:28:15.000;0;1;0;0;0;0.5000
796815;Obj. ID: 10415 Z·kaznÌk: #9489 - Novotn˝ Radek (Mediawork Services s.r.o.);open;objednavky;uhlik;https://rt.i.masterinter.net/Ticket/Display.html?id=796815;"9489";;2026-06-08 09:28:51.000;0;1;0;0;0;0.0000
811619;d9751 - zaplneni oddilu /mnt/nfs_praha;open;support;michal.nosek;https://rt.i.masterinter.net/Ticket/Display.html?id=811619;"5421";"90923";2026-06-08 09:31:00.000;0;1;0;0;0;0.0000
812339;(admin.masterdc.com CID#4209) kontrola NFS sdilene slozky pod uzivatelem no200;open;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812339;"4209";"91183";2026-06-08 09:37:01.000;0;0;1;0;0;0.0000
812339;(admin.masterdc.com CID#4209) kontrola NFS sdilene slozky pod uzivatelem no200;open;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812339;"4209";"91183";2026-06-08 09:37:01.000;0;1;0;0;0;0.0000
810159;(CID 1324) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810159;"1324";;2026-06-08 09:37:32.000;1;0;0;0;0;0.0000
810159;(CID 1324) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810159;"1324";;2026-06-08 09:37:33.000;1;0;0;0;0;0.0000
810206;(CID 4491) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;resolved;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810206;"4491";;2026-06-08 09:37:33.000;1;0;0;0;0;0.0000
810249;(CID 7101) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;resolved;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810249;"7101";;2026-06-08 09:37:36.000;1;0;0;0;0;0.0000
810268;(CID 7450) Pravideln˝ update operaËnÌho systÈmu managed serveru dne 10.06.2026;open;rozesilky;ryska;https://rt.i.masterinter.net/Ticket/Display.html?id=810268;"7450";;2026-06-08 09:37:37.000;1;0;0;0;0;0.0000
812340;Composer a npm nefunguje;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812340;"5169";"92023";2026-06-08 09:51:38.000;0;0;1;0;0;0.0000
812340;Composer a npm nefunguje;resolved;support;maska;https://rt.i.masterinter.net/Ticket/Display.html?id=812340;"5169";"92023";2026-06-08 09:51:38.000;0;1;0;0;0;0.0000
812340;Composer a npm nefunguje;resolved;support;michal.nosek;https://rt.i.masterinter.net/Ticket/Display.html?id=812340;"5169";"92023";2026-06-08 09:56:44.000;0;1;0;0;0;0.0000
812340;Composer a npm nefunguje;resolved;support;michal.nosek;https://rt.i.masterinter.net/Ticket/Display.html?id=812340;"5169";"92023";2026-06-08 09:56:52.000;0;0;1;0;0;0.2500
810761;Popt·vka - backup server / DR / Tom·ö Kr·lÌk;open;poptavky;jiri.sakac;https://rt.i.masterinter.net/Ticket/Display.html?id=810761;;;2026-06-08 10:06:56.000;1;0;0;0;0;0.0000
812341;V˝padek pres den;resolved;support;jarmara;https://rt.i.masterinter.net/Ticket/Display.html?id=812341;"5169";"92023";2026-06-08 10:10:01.000;0;0;1;0;0;0.0000
812341;V˝padek pres den;resolved;support;jarmara;https://rt.i.masterinter.net/Ticket/Display.html?id=812341;"5169";"92023";2026-06-08 10:10:02.000;0;1;0;0;0;0.0000
812145;Aktualizace Sentry + Grafany;open;support;belousov;https://rt.i.masterinter.net/Ticket/Display.html?id=812145;"6790";"90270";2026-06-08 10:19:26.000;0;1;0;0;0;0.0000
812341;V˝padek pres den;resolved;support;michal.nosek;https://rt.i.masterinter.net/Ticket/Display.html?id=812341;"5169";"92023";2026-06-08 10:28:43.000;0;1;0;0;0;0.0000
812341;V˝padek pres den;resolved;support;michal.nosek;https://rt.i.masterinter.net/Ticket/Display.html?id=812341;"5169";"92023";2026-06-08 10:28:49.000;0;0;1;0;0;0.5000
810639;Statut·rnÌ mÏsto Brno: Ve¯ejn· zak·zka: Platforma pro spr·vu AI agent˘ a automatizovan˝ch workflow;open;poptavky;jiri.sakac;https://rt.i.masterinter.net/Ticket/Display.html?id=810639;;;2026-06-08 10:29:17.000;1;0;0;0;0;0.1667
810761;Popt·vka - backup server / DR / Tom·ö Kr·lÌk;open;poptavky;jiri.sakac;https://rt.i.masterinter.net/Ticket/Display.html?id=810761;;;2026-06-08 10:30:13.000;0;0;1;0;0;0.2500
812338;PROBLEM Service Alert:  grafana-alert/7247_Golemos-www-load is CRITICAL ;resolved;support;tomas.krupicka;https://rt.i.masterinter.net/Ticket/Display.html?id=812338;"7247";"72162";2026-06-08 10:35:02.000;0;1;0;0;0;0.7500
